"id","place_name","state","city","city_tag","phone","category","description","image_url","reviews_count","rating","lat","lng"
385,Desa Kokokan,Bali,Kabupaten Gianyar,bali,-,Wisata Sejarah & Budaya,-,https://storage.googleapis.com/travelease-bucket/bali/desa_kokokan.jpg,325,4.3,-8.4784385,"115.2765648"
386,Museum Puri Lukisan,Bali,Kabupaten Gianyar,bali,+62 361 971159,Wisata Sejarah & Budaya,Museum yang menampilkan koleksi yang cukup banyak dari karya seni Bali & dilengkapi toko & kafe.,https://storage.googleapis.com/travelease-bucket/bali/museum_puri_lukisan.jpg,1863,4.3,-8.5052428,"115.2603706"
387,Tulamben US Liberty Wreck Ship,Bali,Kabupaten Karangasem,bali,-,Pantai,"Kapal kargo AS yang tenggelam, ditorpedo pada 1942, menjadi lokasi selam dengan karang berwarna & ikan tropis.",https://storage.googleapis.com/travelease-bucket/bali/tulamben_us_liberty_wreck_ship.jpg,1410,4.7,-8.2742022,"115.5930373"
388,Ubud Water Palace,Bali,Kabupaten Gianyar,bali,+62 361 975660,Taman,"Bekas istana yang dibangun dari batu merah & putih, dengan pertunjukan tari di taman air.",https://storage.googleapis.com/travelease-bucket/bali/ubud_water_palace.jpg,733,3.8,-8.5063413,"115.2613023"
389,Lonce amed snorkeling tour,Bali,Kabupaten Karangasem,bali,+62 813-3942-5522,Snorkling area,-,https://storage.googleapis.com/travelease-bucket/bali/lonce_amed_snorkeling_tour.jpg,489,4.5,-8.3509455,"115.6843615"
390,Green Tunnel - Ubud Main Street,Bali,Kabupaten Gianyar,bali,-,Wisata Sejarah & Budaya,-,https://storage.googleapis.com/travelease-bucket/bali/green_tunnel_-_ubud_main_street.jpg,15,4.3,-8.5048163,"115.2565458"
391,Japanese Ship Wreck Point,Bali,Kabupaten Karangasem,bali,+62 857-3701-0778,Pantai,-,https://storage.googleapis.com/travelease-bucket/bali/japanese_ship_wreck_point.jpg,945,4.3,-8.3646513,"115.7006586"
392,Amed snorkeling center,Bali,Kabupaten Karangasem,bali,+62 815-2924-1875,Snorkling area,-,https://storage.googleapis.com/travelease-bucket/bali/amed_snorkeling_center.jpg,213,5.0,-8.3582,"115.6957549"
393,Aquamarine Beach,Bali,Kabupaten Karangasem,bali,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/bali/aquamarine_beach.jpg,5,5.0,-8.361303,"115.6989865"
394,Tukad cepung waterfall,Bali,Kabupaten Bangli,bali,+62 878-6322-0041,Wisata Alam,"Air terjun yang mengalir melalui celah gua, diterangi sinar matahari & dicapai melalui jalan setapak di hutan.",https://storage.googleapis.com/travelease-bucket/bali/tukad_cepung_waterfall.jpg,3687,4.6,-8.4410173,"115.3868079"
395,Taman Ujung,Bali,Kabupaten Karangasem,bali,-,Taman,"Bekas istana air indah yang dibangun tahun 1909 ini memiliki kebun, kolam besar & foto bersejarah.",https://storage.googleapis.com/travelease-bucket/bali/taman_ujung.jpg,9018,4.6,-8.4630811,"115.6306692"
396,Sidemen Trekking Adventures,Bali,Kabupaten Karangasem,bali,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/sidemen_trekking_adventures.jpg,0,0.0,-8.4660771,"115.4470959"
397,Sidemen trekking and tour east bali,Bali,Kabupaten Karangasem,bali,+62 895-4107-86373,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/sidemen_trekking_and_tour_east_bali.jpg,2,5.0,-8.4575559,"115.4414599"
398,Secret Garden Village,Bali,Tabanan Regency,bali,+62 368 2033363,Tourist attraction,"Educational attraction focused on Indonesian-Balinese history & culture, with food & shops.",https://storage.googleapis.com/travelease-bucket/bali/secret_garden_village.jpg,5147,4.6,-8.3731174,"115.1930791"
399,Bunutan (Om-Bhum) Beach,Bali,Kabupaten Karangasem,bali,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/bali/bunutan_(om-bhum)_beach.jpg,34,4.6,-8.3444613,"115.6738096"
400,Pura Penataran Agung Lempuyang,Bali,Kabupaten Karangasem,bali,+62 363 4301326,Wisata Sejarah & Budaya,"Kompleks candi Hindu lereng bukit, terkenal dengan gerbang surga & pemandangan Gunung Agungnya yang memukau.",https://storage.googleapis.com/travelease-bucket/bali/pura_penataran_agung_lempuyang.jpg,9290,4.1,-8.3918426,"115.6314767"
401,Rumah Topeng dan Wayang Setia Darma,Bali,Kabupaten Gianyar,bali,+62 361 977404,Wisata Sejarah & Budaya,Museum kuno dengan berbagai topeng & boneka dari seluruh dunia & pertunjukan yang sering diadakan.,https://storage.googleapis.com/travelease-bucket/bali/rumah_topeng_dan_wayang_setia_darma.jpg,1022,4.8,-8.5340219,"115.2797902"
402,Tamblingan Lake,Bali,Buleleng Regency,bali,-,Tourist attraction,-,https://storage.googleapis.com/travelease-bucket/bali/tamblingan_lake.jpg,605,4.5,-8.2647017,"115.091894"
403,Gembleng Waterfall,Bali,Kabupaten Karangasem,bali,+62 878-6625-2512,Wisata Alam,"Salah satu surga tersembunyi yang ada di Pulau Bali adalah Gembleng Waterfall. Air terjun ini menawarkan keindahan alam yang menakjubkan di tengah hutan yang lebat.
Tidak hanya menawarkan keindahan visual yang memukau dengan airnya yang jernih dan segar, namun juga menyediakan suasana yang tenang dan damai di sekitarnya. Pengunjung yang datang ke air terjun ini akan dimanjakan dengan rasa tenang yang luar biasa.",https://storage.googleapis.com/travelease-bucket/bali/gembleng_waterfall.jpg,1233,4.7,-8.4926826,"115.460857"
404,Kelan Beach,Bali,Kabupaten Badung,bali,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/bali/kelan_beach.jpg,67,4.7,-8.7551201,"115.166502"
405,Virgin Beach,Bali,Kabupaten Karangasem,bali,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/bali/virgin_beach.jpg,483,4.7,-8.5014485,"115.6105419"
406,Rice fields waterfall,Bali,Tabanan Regency,bali,-,Tourist attraction,-,https://storage.googleapis.com/travelease-bucket/bali/rice_fields_waterfall.jpg,5,5.0,-8.3702463,"115.13104"
407,Sideman Ricefield Viewpoint,Bali,Kabupaten Karangasem,bali,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/sideman_ricefield_viewpoint.jpg,10,4.8,-8.488404,"115.4406724"
408,Honeymoon Beach,Bali,Kabupaten Badung,bali,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/bali/honeymoon_beach.jpg,542,4.4,-8.7797921,"115.1439473"
409,Hidden Garden Agriculture,Bali,Tabanan Regency,bali,+62 821-4653-9557,Taman,-,https://storage.googleapis.com/travelease-bucket/bali/hidden_garden_agriculture.jpg,682,4.3,-8.3507449,"115.1888769"
410,Taxi Amed Authentic Bali & Scooter rental,Bali,Kabupaten Karangasem,bali,+62 813-3806-5709,Rental,-,https://storage.googleapis.com/travelease-bucket/bali/taxi_amed_authentic_bali_&_scooter_rental.jpg,63,4.8,-8.3457196,"115.6763436"
411,Jembatan Kuning Tukad Yeh Unda,Bali,Kabupaten Karangasem,bali,+62 859-5668-9522,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/bali/jembatan_kuning_tukad_yeh_unda.jpg,213,4.3,-8.4598924,"115.4457336"
412,Campuhan Antapan Waterfall,Bali,Tabanan Regency,bali,+62 819-3306-3377,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/bali/campuhan_antapan_waterfall.jpg,170,4.5,-8.3593389,"115.1947135"
413,Pura Agung Besakih,Bali,Kabupaten Karangasem,bali,-,Wisata Sejarah & Budaya,"Tempat ibadah 23 pura, termasuk beberapa pura dengan menara tinggi, dan banyak festival.",https://storage.googleapis.com/travelease-bucket/bali/pura_agung_besakih.jpg,15373,4.5,-8.3739976,"115.4525567"
414,Bukit CINTA PANGI,Bali,Kabupaten Karangasem,bali,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/bali/bukit_cinta_pangi.jpg,305,4.4,-8.4262591,"115.6088009"
415,Cheapest Activities Bali,Bali,Denpasar,bali,+62 817-552-511,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/cheapest_activities_bali.jpg,14,5.0,-8.6768632,"115.1691377"
416,Air Terjun Blemantung,Bali,Tabanan Regency,bali,-,Tourist attraction,-,https://storage.googleapis.com/travelease-bucket/bali/air_terjun_blemantung.jpg,107,4.5,-8.3190698,"115.0444531"
417,Bendungan Yeh Unda Hulu,Bali,Kabupaten Karangasem,bali,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/bendungan_yeh_unda_hulu.jpg,87,4.4,-8.4539628,"115.4515574"
418,Bali Best Activities,Bali,Kabupaten Badung,bali,+62 831-3158-2017,Biro Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/bali_best_activities.jpg,6,4.2,-8.79756,"115.157581"
419,Patung Satria Gatot Kaca,Bali,Kabupaten Badung,bali,-,Wisata Sejarah & Budaya,"Taman dengan jalan berpaving & kebun bunga, plus air mancur & patung megah pahlawan legenda Gatotkaca.",https://storage.googleapis.com/travelease-bucket/bali/patung_satria_gatot_kaca.jpg,4062,4.6,-8.7443882,"115.1788673"
420,Bugbug Village,Bali,Kabupaten Karangasem,bali,+62 878-6522-5657,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/bugbug_village.jpg,300,4.7,-8.4888072,"115.5941963"
421,Rio Bali Tour,Bali,Kabupaten Badung,bali,+62 813-3864-7725,Biro Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/rio_bali_tour.jpg,73,4.9,-8.6828623,"115.1644557"
422,Hotel Pondok Indah Bedugul,Bali,Tabanan Regency,bali,-,Hotel,-,https://storage.googleapis.com/travelease-bucket/bali/hotel_pondok_indah_bedugul.jpg,576,4.4,-8.2980945,"115.1771345"
423,Goa Rang Reng Waterfall,Bali,Kabupaten Gianyar,bali,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/bali/goa_rang_reng_waterfall.jpg,796,4.7,-8.5155934,"115.3313441"
424,"Taman Bali, Padang Galak",Bali,Kota Denpasar,bali,-,Wisata Sejarah & Budaya,"Taman hiburan terbengkalai sejak 1990-an, dikelilingi hutan dan dengan grafiti menghiasi bangunannya.","https://storage.googleapis.com/travelease-bucket/bali/taman_bali,_padang_galak.jpg",1808,4.4,-8.6575124,"115.2654034"
425,Pantai Mesari,Bali,Kabupaten Badung,bali,+62 361 9009270,Pantai,Payung warna-warni dari bar tepi pantai tersebar di pantai berpasir indah ini dengan panorama sunset.,https://storage.googleapis.com/travelease-bucket/bali/pantai_mesari.jpg,148,4.7,-8.6940298,"115.1594615"
426,Bali Family Hangout,Bali,Gianyar Regency,bali,+62 878-6320-4953,Playground,-,https://storage.googleapis.com/travelease-bucket/bali/bali_family_hangout.jpg,81,4.4,-8.5176249,"115.2499777"
427,Jimbaran Beach,Bali,Kabupaten Badung,bali,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/bali/jimbaran_beach.jpg,210,4.4,-8.7724348,"115.1683453"
428,Air Panas Angseri,Bali,Tabanan Regency,bali,+62 857-3814-1745,Tourist attraction,Local hot springs with public & private pools amid lush scenery.,https://storage.googleapis.com/travelease-bucket/bali/air_panas_angseri.jpg,1225,4.3,-8.3539946,"115.1593677"
429,Segara Beach,Bali,Kabupaten Badung,bali,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/bali/segara_beach.jpg,21,4.6,-8.7243214,"115.1692808"
430,Bukit Putung,Bali,Kabupaten Karangasem,bali,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/bali/bukit_putung.jpg,235,4.4,-8.454822,"115.5162067"
431,Puri Langon Ubud,Bali,Kabupaten Gianyar,bali,+62 817-4111-983,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/bali/puri_langon_ubud.jpg,170,4.9,-8.4975982,"115.2642325"
432,Agro Puncak Bedugul,Bali,Tabanan Regency,bali,+62 813-3722-7241,Tourist attraction,-,https://storage.googleapis.com/travelease-bucket/bali/agro_puncak_bedugul.jpg,402,4.3,-8.2927694,"115.1501572"
433,Pantai Wates Karangasem,Bali,Kabupaten Karangasem,bali,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/bali/pantai_wates_karangasem.jpg,2553,4.4,-8.5505261,"115.4800833"
434,Bali Countryside Sidemen,Bali,Kabupaten Karangasem,bali,+62 857-6888-8020,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/bali/bali_countryside_sidemen.jpg,228,4.4,-8.505544,"115.425761"
435,Vihara Dharma Giri,Bali,Tabanan Regency,bali,+62 362 71029,Tourist attraction,-,https://storage.googleapis.com/travelease-bucket/bali/vihara_dharma_giri.jpg,970,4.7,-8.3195409,"115.0176275"
436,Air Terjun Yeh Hoo,Bali,Tabanan Regency,bali,+62 858-5705-4531,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/bali/air_terjun_yeh_hoo.jpg,621,4.6,-8.3586762,"115.1360395"
437,Munduk,Bali,Buleleng Regency,bali,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/bali/munduk.jpg,0,0.0,-8.2666267,"115.054678"
438,Kampung Coklat jembrana,Bali,Kabupaten Jembrana,bali,+62 817-747-573,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/kampung_coklat_jembrana.jpg,46,4.5,-8.3324955,"114.6797408"
439,Menjangan Snorkeling & Ijen Pemuteran Activities,Bali,Singaraja,bali,+62 878-6310-0587,Snorkling area,-,https://storage.googleapis.com/travelease-bucket/bali/menjangan_snorkeling_&_ijen_pemuteran_activities.jpg,155,5.0,-8.1469296,"114.6229364"
440,Kampoeng Palarejo Selfie Spot Jembrana,Bali,Kabupaten Jembrana,bali,+62 812-3691-2725,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/kampoeng_palarejo_selfie_spot_jembrana.jpg,107,4.3,-8.2513986,"114.5459595"
441,Birding Tours in Bali ( Made Surya ),Bali,Kabupaten Jembrana,bali,+62 813-3827-4579,Biro Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/birding_tours_in_bali_(_made_surya_).jpg,117,5.0,-8.2372542,"114.5172579"
442,Turtle Hatchery Project,Bali,Kabupaten Buleleng,bali,+62 812-3894-051,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/turtle_hatchery_project.jpg,278,4.6,-8.1439385,"114.6557551"
443,Biorock Pemuteran,Bali,Kabupaten Buleleng,bali,+62 852-3808-2285,Snorkling area,-,https://storage.googleapis.com/travelease-bucket/bali/biorock_pemuteran.jpg,212,4.6,-8.1426059,"114.6543885"
444,Snorkeling Menjangan,Bali,Kabupaten Buleleng,bali,+62 812-3957-889,Snorkling area,-,https://storage.googleapis.com/travelease-bucket/bali/snorkeling_menjangan.jpg,87,4.8,-8.1409695,"114.580826"
445,St. Francis Xavier Catholic Church,Bali,Badung Regency,bali,+62 361 751144,Tourist attraction,-,https://storage.googleapis.com/travelease-bucket/bali/st._francis_xavier_catholic_church.jpg,3794,4.8,-8.735576,"115.16738"
446,Aryaduta Bali,Bali,Badung Regency,bali,+62 361 4754188,Hotel,"Refined rooms in an upscale hotel offering a hip restaurant, a sports bar & a rooftop pool.",https://storage.googleapis.com/travelease-bucket/bali/aryaduta_bali.jpg,2341,4.5,-8.735787,"115.167247"
447,Lippo Mall Kuta,Bali,Badung Regency,bali,+62 361 8978001,Shopping mall,-,https://storage.googleapis.com/travelease-bucket/bali/lippo_mall_kuta.jpg,2076,4.3,-8.7350509,"115.1670692"
448,Fairfield by Marriott Bali South Kuta,Bali,Badung Regency,bali,+62 361 4753111,Hotel,"Stylish rooms, some with balconies, in a chic hotel offering dining, plus a rooftop pool & bar.",https://storage.googleapis.com/travelease-bucket/bali/fairfield_by_marriott_bali_south_kuta.jpg,884,4.3,-8.737312,"115.166685"
449,Cinépolis Lippo Mall Kuta,Bali,Badung Regency,bali,+62 361 8978099,Movie theater,"Movie theater chain, offering state-of-the-art sound & projection technology.",https://storage.googleapis.com/travelease-bucket/bali/cinépolis_lippo_mall_kuta.jpg,3015,4.5,-8.7355031,"115.1666107"
450,Park 23 XXI,Bali,Badung Regency,bali,+62 361 4727621,Movie theater,-,https://storage.googleapis.com/travelease-bucket/bali/park_23_xxi.jpg,5025,4.4,-8.7367831,"115.1759419"
451,munduk clove,Bali,Buleleng Regency,bali,+62 818-0567-8672,Camping farm,-,https://storage.googleapis.com/travelease-bucket/bali/munduk_clove.jpg,80,4.9,-8.2626285,"115.0646523"
452,Bedugul Traditional Market,Bali,Tabanan Regency,bali,-,Tourist attraction,-,https://storage.googleapis.com/travelease-bucket/bali/bedugul_traditional_market.jpg,5164,4.2,-8.2825171,"115.1622531"
453,Santhipala Spring Waterfall,Bali,Buleleng Regency,bali,-,Tourist attraction,-,https://storage.googleapis.com/travelease-bucket/bali/santhipala_spring_waterfall.jpg,64,4.2,-8.2860612,"115.0239973"
454,GREEN BIKES BALI JATILUWIH (e-bike tours),Bali,Tabanan Regency,bali,+62 811-3535-575,Tourist attraction,-,https://storage.googleapis.com/travelease-bucket/bali/green_bikes_bali_jatiluwih_(e-bike_tours).jpg,65,4.4,-8.3654983,"115.1330865"
455,Munduk Taxi Driver by ciko,Bali,Buleleng Regency,bali,+62 851-5756-2322,Tourist attraction,-,https://storage.googleapis.com/travelease-bucket/bali/munduk_taxi_driver_by_ciko.jpg,111,5.0,-8.2614642,"115.0516438"
456,munduk guide,Bali,Buleleng Regency,bali,+62 858-5897-9781,Hiking area,-,https://storage.googleapis.com/travelease-bucket/bali/munduk_guide.jpg,0,0.0,-8.2666267,"115.054678"
457,Mahavira Buddhist Temple,Bali,Tabanan Regency,bali,-,Tourist attraction,"Menjelajahi taman yang indah pemandangan alam yang menenangkan, mengunjungi perpustakaan literatur buddha dan area persembahan untuk berdoa",https://storage.googleapis.com/travelease-bucket/bali/mahavira_buddhist_temple.jpg,30,4.3,-8.2858029,"115.1677447"
458,Jatiluwih,Bali,Tabanan Regency,bali,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/bali/jatiluwih.jpg,0,0.0,-8.3492215,"115.1118354"
459,"St Yoseph Karmel, Bedugul - Bali",Bali,Tabanan Regency,bali,+62 368 21407,Retreat center,-,"https://storage.googleapis.com/travelease-bucket/bali/st_yoseph_karmel,_bedugul_-_bali.jpg",487,4.7,-8.2997333,"115.1791533"
460,"Buahan, a Banyan Tree Escape",Bali,Gianyar Regency,bali,+62 361 6208181,Hotel,Rustic-chic villas with private pools in a high-end jungle resort featuring a spa & a restaurant.,"https://storage.googleapis.com/travelease-bucket/bali/buahan,_a_banyan_tree_escape.jpg",329,4.9,-8.365373,"115.2384718"
461,Candidasa Lotus Lagoon,Bali,Kabupaten Karangasem,bali,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/candidasa_lotus_lagoon.jpg,158,4.2,-8.5111739,"115.572218"
462,Tirta Gangga,Bali,Kabupaten Karangasem,bali,+62 363 21697,Tujuan Wisata,"Area spiritual dan taman yang elegan ini dikelilingi mata air alami, dengan aktivitas renang dan piknik.",https://storage.googleapis.com/travelease-bucket/bali/tirta_gangga.jpg,19622,4.6,-8.4123473,"115.5872919"
463,Bukit Asah Desa Bugbug,Bali,Kabupaten Karangasem,bali,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/bali/bukit_asah_desa_bugbug.jpg,1814,4.6,-8.505565,"115.6105888"
464,Bukit Guungan,Bali,Kabupaten Karangasem,bali,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/bali/bukit_guungan.jpg,108,4.4,-8.5035769,"115.5715461"
465,Taman Nasional Bali Barat,Bali,Kabupaten Buleleng,bali,+62 365 61060,Taman,"Kawasan pesisir & perairan sekitar yang dilindungi, habitat terakhir bagi Curik Bali.",https://storage.googleapis.com/travelease-bucket/bali/taman_nasional_bali_barat.jpg,3065,4.4,-8.1276114,"114.4753401"
466,Pura Agung Pulaki,Bali,Kabupaten Buleleng,bali,-,Wisata Sejarah & Budaya,"Pura Hindu dari akhir abad ke-16, dengan halaman indah, monyet penghuni & pemandangan Laut Jawa.",https://storage.googleapis.com/travelease-bucket/bali/pura_agung_pulaki.jpg,1578,4.7,-8.1456367,"114.6803377"
467,Bali Chocolate Factory,Bali,Kabupaten Karangasem,bali,+62 878-6009-5999,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/bali_chocolate_factory.jpg,914,3.8,-8.4830133,"115.6173424"
468,Monumen Bajra Sandhi,Bali,Kota Denpasar,bali,+62 361 264517,Wisata Sejarah & Budaya,"Monumen terkenal yang penuh dengan ornamen bagi orang Bali, dengan taman berumput di sekitarnya.",https://storage.googleapis.com/travelease-bucket/bali/monumen_bajra_sandhi.jpg,14838,4.6,-8.6717348,"115.233902"
469,Pura Gumang,Bali,Kabupaten Karangasem,bali,-,Wisata Sejarah & Budaya,-,https://storage.googleapis.com/travelease-bucket/bali/pura_gumang.jpg,135,4.8,-8.5057639,"115.5887164"
470,Sumberkima Beach,Bali,Kabupaten Buleleng,bali,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/bali/sumberkima_beach.jpg,6,4.3,-8.1248058,"114.6187415"
471,Blue Lagoon Beach,Bali,Kabupaten Karangasem,bali,-,Pantai,"Resor santai yang menawarkan vila dengan taman, spa, kolam renang, dan restoran/bar dengan pemandangan laut.",https://storage.googleapis.com/travelease-bucket/bali/blue_lagoon_beach.jpg,4478,4.2,-8.5297981,"115.5133042"
472,Gili Putih Sumberkima,Bali,Kabupaten Buleleng,bali,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/bali/gili_putih_sumberkima.jpg,207,4.6,-8.1199862,"114.6049661"
473,Museum Le Mayeur,Bali,Kota Denpasar,bali,+62 361 286201,Wisata Sejarah & Budaya,"Museum yang intim berisi karya seni Adrien-Jean Le Mayeur, serta koleksi artefak khas Bali miliknya.",https://storage.googleapis.com/travelease-bucket/bali/museum_le_mayeur.jpg,628,4.1,-8.6748773,"115.2636777"
474,Pura Melanting,Bali,Kabupaten Buleleng,bali,-,Wisata Sejarah & Budaya,-,https://storage.googleapis.com/travelease-bucket/bali/pura_melanting.jpg,1566,4.8,-8.1602442,"114.6807802"
475,Pantai Parangtritis,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/pantai_parangtritis.jpg,9021,4.6,-8.0255036,"110.3337028"
476,Kawasan Wisata Malioboro,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,-,Tujuan Wisata,"Tempat ramai dengan banyak toko pakaian, kios suvenir & pedagang kaki lima yang menjual makanan tradisional.",https://storage.googleapis.com/travelease-bucket/yogyakarta/kawasan_wisata_malioboro.jpg,5208,4.7,-7.7982487,"110.3652793"
477,Desa Wisata Lopati,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,+62 856-4303-4514,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/desa_wisata_lopati.jpg,321,4.2,-7.9329922,"110.2550693"
478,Watu Mabur Mangunan,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/watu_mabur_mangunan.jpg,906,4.5,-7.947121,"110.441"
479,Malioboro Yogyakarta,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,+62 895-2980-5800,Tujuan Wisata,"Jalan populer dengan deretan kios suvenir, penjual makanan, dan restoran, dengan kereta kuda.",https://storage.googleapis.com/travelease-bucket/yogyakarta/malioboro_yogyakarta.jpg,88811,4.8,-7.7925764,"110.365843"
480,Nikmat Wisata,Daerah Istimewa Yogyakarta,yogyakarta,yogyakarta,-,Biro Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/nikmat_wisata.jpg,661,4.5,-8.0182601,"110.3155754"
481,Bukit Panguk Kediwung,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,+62 821-1214-0699,Hiking Area,"Tempat indah di puncak bukit, dengan platform pengamatan untuk memotret matahari terbit di pedesaan berkabut.",https://storage.googleapis.com/travelease-bucket/yogyakarta/bukit_panguk_kediwung.jpg,3571,4.5,-7.9583695,"110.4407622"
482,Museum Benteng Vredeburg,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,+62 274 586934,Wisata Sejarah & Budaya,Museum yang dulunya benteng kolonial ini menampilkan sejarah perjuangan kemerdekaan Indonesia.,https://storage.googleapis.com/travelease-bucket/yogyakarta/museum_benteng_vredeburg.jpg,18623,4.6,-7.800293,"110.3661642"
483,SELOPAMIORO ADVENTURE PARK,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,+62 857-6927-5887,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/selopamioro_adventure_park.jpg,1194,4.6,-7.946248,"110.4265856"
484,Pojok Benteng Wetan Kidul,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,-,Wisata Sejarah & Budaya,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/pojok_benteng_wetan_kidul.jpg,1118,4.6,-7.8146508,"110.3684854"
485,Hutan Pinus Asri,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,-,Area Rekreasi Alam,Area mendaki di hutan yang terkenal dengan pohon pinus & tempat untuk berfoto dengan titik pengamatan gunung.,https://storage.googleapis.com/travelease-bucket/yogyakarta/hutan_pinus_asri.jpg,5044,4.5,-7.9209209,"110.4355651"
486,Between Two Gates,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,-,Wisata Sejarah & Budaya,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/between_two_gates.jpg,257,4.7,-7.830939,"110.3990766"
487,Kawasan Ekowisata Gunung Api Purba Nglanggeran,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,+62 818-0260-6050,Hiking Area,Tempat matahari terbit populer di puncak gunung berapi yang membutuhkan waktu sekitar satu jam untuk mendaki.,https://storage.googleapis.com/travelease-bucket/yogyakarta/kawasan_ekowisata_gunung_api_purba_nglanggeran.jpg,806,4.6,-7.84276,"110.5379729"
488,Kampung Wisata Taman Sari,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,-,Wisata Sejarah & Budaya,Bekas taman kerajaan dari abad ke-18 dengan kompleks pemandian bertingkat dan arsitektur yang indah.,https://storage.googleapis.com/travelease-bucket/yogyakarta/kampung_wisata_taman_sari.jpg,41851,4.6,-7.8099788,"110.3589907"
489,Puncak Pinus Becici,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,+62 823-2905-5550,Area Rekreasi Alam,"Area hutan dengan dekorasi tempat duduk untuk kesempatan berfoto dengan pemandangan gunung, lembah & kota.",https://storage.googleapis.com/travelease-bucket/yogyakarta/puncak_pinus_becici.jpg,16988,4.5,-7.9020355,"110.4374627"
490,KEBON BINATANG,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/kebon_binatang.jpg,12,4.5,-7.8039932,"110.3981235"
491,Keraton Ratu Boko,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,+62 274 496510,Tujuan Wisata,"Situs arkeologis yang memadukan arsitektur khas Budha & Hindu, candi batu & gua.",https://storage.googleapis.com/travelease-bucket/yogyakarta/keraton_ratu_boko.jpg,14894,4.7,-7.7705416,"110.4894158"
492,Monumen Batik Yogyakarta,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,-,Wisata Sejarah & Budaya,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/monumen_batik_yogyakarta.jpg,216,4.5,-7.8011159,"110.3646172"
